F_INFO_WINDCODE,PRICE_DATE,F_NAV_UNIT,F_NAV_ACCUMULATED,F_NAV_ADJUSTED,IS_EXDIVIDENDDATE,F_NAV_DISTRIBUTION
510050.SH,20181106,2.54900000,3.48900000,3.79723095,0,0.3980
510050.SH,20181107,2.53200000,3.46900000,3.77190614,0,0.3980
510050.SH,20181108,2.53500000,3.47200000,3.77637523,0,0.3980
510050.SH,20181109,2.48300000,3.41100000,3.69891112,0,0.3980
510050.SH,20181112,2.49400000,3.42400000,3.71529776,0,0.3980
510050.SH,20181113,2.51200000,3.44500000,3.74211226,0,0.3980
510050.SH,20181114,2.47800000,3.40500000,3.69146265,0,0.3980
510050.SH,20181115,2.50800000,3.44000000,3.73615348,0,0.3980
510050.SH,20181116,2.51100000,3.44400000,3.74062256,0,0.3980
510050.SH,20181119,2.54100000,3.47900000,3.78531339,0,0.3980
510050.SH,20181120,2.49500000,3.42500000,3.71678745,0,0.3980
510050.SH,20181121,2.50000000,3.43100000,3.72423593,0,0.3980
510050.SH,20181122,2.48600000,3.41400000,3.70338020,0,0.3980
510050.SH,20181123,2.44700000,3.36800000,3.64528212,0,0.3980
510050.SH,20181126,2.44900000,3.37000000,3.64826151,0,0.3980
510050.SH,20181127,2.44100000,3.36100000,3.63634396,0,0.3980
510050.SH,20181128,2.46900000,3.39400000,3.67805540,0,0.3980
510050.SH,20181129,2.44900000,3.37000000,3.64826151,0,0.3980
510050.SH,20181130,2.47500000,3.40100000,3.68699357,0,0.3980
510050.SH,20181203,2.48600000,3.47200000,3.77818054,1,0.4470
510050.SH,20181204,2.49400000,3.48200000,3.79033880,0,0.4470
510050.SH,20181205,2.47900000,3.46400000,3.76754206,0,0.4470
510050.SH,20181206,2.43200000,3.40800000,3.69611226,0,0.4470
510050.SH,20181207,2.42800000,3.40400000,3.69003312,0,0.4470
510050.SH,20181210,2.40600000,3.37700000,3.65659790,0,0.4470
510050.SH,20181211,2.41300000,3.38600000,3.66723638,0,0.4470
510050.SH,20181212,2.42100000,3.39500000,3.67939464,0,0.4470
510050.SH,20181213,2.45500000,3.43600000,3.73106727,0,0.4470
510050.SH,20181214,2.42000000,3.39400000,3.67787486,0,0.4470
510050.SH,20181217,2.42200000,3.39600000,3.68091443,0,0.4470
510050.SH,20181218,2.39400000,3.36300000,3.63836050,0,0.4470
510050.SH,20181219,2.36600000,3.33000000,3.59580658,0,0.4470
510050.SH,20181220,2.33100000,3.28900000,3.54261417,0,0.4470
510050.SH,20181221,2.30300000,3.25600000,3.50006025,0,0.4470
510050.SH,20181224,2.30600000,3.25900000,3.50461960,0,0.4470
510050.SH,20181225,2.29400000,3.24500000,3.48638220,0,0.4470
510050.SH,20181226,2.27800000,3.22600000,3.46206567,0,0.4470
510050.SH,20181227,2.27200000,3.21900000,3.45294698,0,0.4470
510050.SH,20181228,2.28900000,3.23900000,3.47878329,0,0.4470
510050.SH,20181231,2.28900000,3.23900000,3.47878329,0,0.4470
510050.SH,20190102,2.25900000,3.20300000,3.43318980,0,0.4470
510050.SH,20190103,2.26500000,3.21100000,3.44230850,0,0.4470
510050.SH,20190104,2.31000000,3.26400000,3.51069873,0,0.4470
510050.SH,20190107,2.30900000,3.26300000,3.50917895,0,0.4470
510050.SH,20190108,2.30000000,3.25200000,3.49550090,0,0.4470
510050.SH,20190109,2.32800000,3.28500000,3.53805482,0,0.4470
510050.SH,20190110,2.32700000,3.28400000,3.53653504,0,0.4470
510050.SH,20190111,2.34900000,3.31000000,3.56997027,0,0.4470
510050.SH,20190114,2.32600000,3.28300000,3.53501526,0,0.4470
510050.SH,20190115,2.37300000,3.33800000,3.60644506,0,0.4470
510050.SH,20190116,2.37600000,3.34200000,3.61100441,0,0.4470
510050.SH,20190117,2.36600000,3.33000000,3.59580658,0,0.4470
510050.SH,20190118,2.41200000,3.38500000,3.66571660,0,0.4470
510050.SH,20190121,2.42600000,3.40100000,3.68699356,0,0.4470
510050.SH,20190122,2.39500000,3.36400000,3.63988029,0,0.4470
510050.SH,20190123,2.39100000,3.36000000,3.63380115,0,0.4470
510050.SH,20190124,2.40500000,3.37600000,3.65507812,0,0.4470
510050.SH,20190125,2.43500000,3.41200000,3.70067161,0,0.4470
510050.SH,20190128,2.43000000,3.40600000,3.69307269,0,0.4470
510050.SH,20190129,2.44900000,3.42800000,3.72194857,0,0.4470
510050.SH,20190130,2.43300000,3.40900000,3.69763204,0,0.4470
510050.SH,20190131,2.47600000,3.46000000,3.76298271,0,0.4470
510050.SH,20190201,2.49200000,3.47900000,3.78729924,0,0.4470
510050.SH,20190211,2.52000000,3.51200000,3.82985316,0,0.4470
510050.SH,20190212,2.52500000,3.51800000,3.83745208,0,0.4470
510050.SH,20190213,2.57200000,3.57400000,3.90888188,0,0.4470
510050.SH,20190214,2.56800000,3.56900000,3.90280274,0,0.4470
510050.SH,20190215,2.51000000,3.50100000,3.81465533,0,0.4470
510050.SH,20190218,2.57500000,3.57800000,3.91344123,0,0.4470
510050.SH,20190219,2.57100000,3.57300000,3.90736209,0,0.4470
510050.SH,20190220,2.58000000,3.58300000,3.92104014,0,0.4470
510050.SH,20190221,2.56900000,3.57000000,3.90432253,0,0.4470
510050.SH,20190222,2.61400000,3.62400000,3.97271276,0,0.4470
510050.SH,20190225,2.77700000,3.81700000,4.22043739,0,0.4470
510050.SH,20190226,2.72400000,3.75400000,4.13988889,0,0.4470
510050.SH,20190227,2.74000000,3.77300000,4.16420542,0,0.4470
510050.SH,20190228,2.73400000,3.76600000,4.15508672,0,0.4470
510050.SH,20190301,2.80500000,3.85000000,4.26299132,0,0.4470
510050.SH,20190304,2.81800000,3.86500000,4.28274849,0,0.4470
510050.SH,20190305,2.81400000,3.86100000,4.27666936,0,0.4470
510050.SH,20190306,2.82500000,3.87400000,4.29338698,0,0.4470
510050.SH,20190307,2.77500000,3.81400000,4.21739783,0,0.4470
510050.SH,20190308,2.67200000,3.69200000,4.06086018,0,0.4470
510050.SH,20190311,2.69400000,3.71800000,4.09429540,0,0.4470
510050.SH,20190312,2.70600000,3.73300000,4.11253280,0,0.4470
510050.SH,20190313,2.71000000,3.73700000,4.11861193,0,0.4470
510050.SH,20190314,2.71500000,3.74300000,4.12621085,0,0.4470
510050.SH,20190315,2.74100000,3.77400000,4.16572520,0,0.4470
510050.SH,20190318,2.81000000,3.85600000,4.27059023,0,0.4470
510050.SH,20190319,2.79200000,3.83400000,4.24323414,0,0.4470
510050.SH,20190320,2.79800000,3.84200000,4.25235283,0,0.4470
510050.SH,20190321,2.78800000,3.83000000,4.23715500,0,0.4470
510050.SH,20190322,2.78000000,3.82000000,4.22499674,0,0.4470
510050.SH,20190325,2.70300000,3.72900000,4.10797345,0,0.4470
510050.SH,20190326,2.69100000,3.71500000,4.08973605,0,0.4470
510050.SH,20190327,2.72700000,3.75800000,4.14444824,0,0.4470
510050.SH,20190328,2.71900000,3.74800000,4.13228998,0,0.4470
510050.SH,20190329,2.82300000,3.87100000,4.29034741,0,0.4470
510050.SH,20190331,2.82300000,3.87100000,4.29034741,0,0.4470
510050.SH,20190401,2.87700000,3.93500000,4.37241569,0,0.4470
510050.SH,20190402,2.87300000,3.93000000,4.36633656,0,0.4470
510050.SH,20190403,2.90400000,3.96700000,4.41344983,0,0.4470
510050.SH,20190404,2.93500000,4.00400000,4.46056311,0,0.4470
510050.SH,20190408,2.94800000,4.01900000,4.48032028,0,0.4470
510050.SH,20190409,2.95300000,4.02500000,4.48791920,0,0.4470
510050.SH,20190410,2.96400000,4.03800000,4.50463681,0,0.4470
510050.SH,20190411,2.91400000,3.97900000,4.42864766,0,0.4470
510050.SH,20190412,2.90600000,3.96900000,4.41648940,0,0.4470
510050.SH,20190415,2.91000000,3.97400000,4.42256853,0,0.4470
510050.SH,20190416,3.00700000,4.08900000,4.56998748,0,0.4470
510050.SH,20190417,3.00200000,4.08300000,4.56238857,0,0.4470
510050.SH,20190418,2.98900000,4.06800000,4.54263139,0,0.4470
510050.SH,20190419,3.02700000,4.11300000,4.60038314,0,0.4470
510050.SH,20190422,2.95500000,4.02700000,4.49095877,0,0.4470
510050.SH,20190423,2.96300000,4.03700000,4.50311703,0,0.4470
510050.SH,20190424,2.95900000,4.03200000,4.49703790,0,0.4470
510050.SH,20190425,2.91300000,3.97800000,4.42712788,0,0.4470
510050.SH,20190426,2.87800000,3.93600000,4.37393547,0,0.4470
510050.SH,20190429,2.92400000,3.99100000,4.44384549,0,0.4470
510050.SH,20190430,2.93000000,3.99800000,4.45296419,0,0.4470
510050.SH,20190506,2.79100000,3.83300000,4.24171435,0,0.4470
510050.SH,20190507,2.79200000,3.83400000,4.24323414,0,0.4470
510050.SH,20190508,2.74400000,3.77800000,4.17028455,0,0.4470
510050.SH,20190509,2.68500000,3.70800000,4.08061736,0,0.4470
510050.SH,20190510,2.77900000,3.81900000,4.22347696,0,0.4470
510050.SH,20190513,2.72700000,3.75800000,4.14444824,0,0.4470
510050.SH,20190514,2.71100000,3.73900000,4.12013171,0,0.4470
510050.SH,20190515,2.76900000,3.80700000,4.20827913,0,0.4470
510050.SH,20190516,2.77700000,3.81700000,4.22043739,0,0.4470
510050.SH,20190517,2.72100000,3.75000000,4.13532954,0,0.4470
510050.SH,20190520,2.70100000,3.72700000,4.10493388,0,0.4470
510050.SH,20190521,2.72500000,3.75500000,4.14140868,0,0.4470
510050.SH,20190522,2.71100000,3.73900000,4.12013171,0,0.4470
510050.SH,20190523,2.67800000,3.70000000,4.06997887,0,0.4470
510050.SH,20190524,2.69400000,3.71800000,4.09429540,0,0.4470
510050.SH,20190527,2.71600000,3.74400000,4.12773063,0,0.4470
510050.SH,20190528,2.74400000,3.77800000,4.17028455,0,0.4470
510050.SH,20190529,2.75100000,3.78600000,4.18092303,0,0.4470
510050.SH,20190530,2.73800000,3.77100000,4.16116585,0,0.4470
510050.SH,20190531,2.72600000,3.75600000,4.14292846,0,0.4470
510050.SH,20190603,2.74200000,3.77500000,4.16724499,0,0.4470
510050.SH,20190604,2.72100000,3.75000000,4.13532954,0,0.4470
510050.SH,20190605,2.71900000,3.74800000,4.13228998,0,0.4470
510050.SH,20190606,2.70600000,3.73300000,4.11253280,0,0.4470
510050.SH,20190610,2.74200000,3.77500000,4.16724499,0,0.4470
510050.SH,20190611,2.81700000,3.86400000,4.28122871,0,0.4470
510050.SH,20190612,2.80000000,3.84400000,4.25539240,0,0.4470
510050.SH,20190613,2.79900000,3.84300000,4.25387262,0,0.4470
510050.SH,20190614,2.79000000,3.83200000,4.24019457,0,0.4470
510050.SH,20190617,2.79700000,3.84000000,4.25083305,0,0.4470
510050.SH,20190618,2.81000000,3.85600000,4.27059023,0,0.4470
510050.SH,20190619,2.85700000,3.91100000,4.34202003,0,0.4470
510050.SH,20190620,2.95600000,4.02900000,4.49247855,0,0.4470
510050.SH,20190621,2.95100000,4.02300000,4.48487963,0,0.4470
510050.SH,20190624,2.96200000,4.03600000,4.50159725,0,0.4470
510050.SH,20190625,2.92300000,3.99000000,4.44232571,0,0.4470
510050.SH,20190626,2.91800000,3.98400000,4.43472679,0,0.4470
510050.SH,20190627,2.95200000,4.02400000,4.48639942,0,0.4470
510050.SH,20190628,2.95000000,4.02200000,4.48335985,0,0.4470
510050.SH,20190630,2.95000000,4.02200000,4.48335985,0,0.4470
510050.SH,20190701,3.02200000,4.10700000,4.59278423,0,0.4470
510050.SH,20190702,3.01800000,4.10200000,4.58670509,0,0.4470
510050.SH,20190703,2.98800000,4.06600000,4.54111160,0,0.4470
510050.SH,20190704,2.97600000,4.05200000,4.52287421,0,0.4470
510050.SH,20190705,2.99000000,4.06900000,4.54415117,0,0.4470
510050.SH,20190708,2.92600000,3.99300000,4.44688506,0,0.4470
